S.No,Word,Location Vector,Signature,Tf,Idf,Tf - Idf Score
1,begin '  65279 ',0 0 0 0,0.0014749262536873156,1.2671717284030137,0.0018689848501519375
2,"begin ""  65279 """,0 1 0 0,0.0014749262536873156,0.01189922329970769,1.755047684322668e-05
3,xml,0 2 0 0 0 0 0,0.0014749262536873156,0.01189922329970769,1.755047684322668e-05
4,barun,0 2 0 0 1 0 0 0 0,0.0014749262536873156,1.0910804693473326,0.0016092632291258592
5,Microsoft,0 2 0 0 2 0 0 0 0,0.0014749262536873156,0.6139592146276701,0.000905544564347596
6,Word,0 2 0 0 2 0 0 0 1,0.0014749262536873156,0.26717172840301384,0.0003940585964646222
7,PScript5.dll,0 2 0 1 1 0 0,0.0014749262536873156,0.6139592146276701,0.000905544564347596
8,Version,0 2 0 1 1 0 1,0.0014749262536873156,0.22577904324478879,0.00033300743841414274
9,Ghostscript,0 2 0 2 0 0 1,0.0014749262536873156,1.0910804693473326,0.0016092632291258592
10,"end ""w""",0 3 0 0,0.0014749262536873156,0.01189922329970769,1.755047684322668e-05
11,end 'r',0 4 0 0,0.0014749262536873156,0.01189922329970769,1.755047684322668e-05
12,FLOATING,0 5 0 0 0,0.0014749262536873156,0.9661417327390326,0.0014249878063997531
13,POINT,0 5 0 0 1,0.0014749262536873156,0.8692317197309762,0.0012820526839689916
14,Introduction,0 5 1 1 0 0,0.0014749262536873156,0.52680903890877,0.0007770044821663273
15,Floating,0 5 1 2 0 0,0.014749262536873156,0.28944812311416607,0.0042691463586160185
16,Point,0 5 1 2 0 1,0.008849557522123894,0.20647388804940212,0.001827202549109753
17,numbers,0 5 1 2 0 2,0.01327433628318584,0.1368379599080077,0.001816433096123996
18,are,0 5 1 2 0 3,0.008849557522123894,0.02413367971671937,0.00021357238687362274
19,represented,0 5 1 2 0 4,0.0058997050147492625,0.45425837176015826,0.0026799903938652405
20,in,0 5 1 2 0 5,0.016224188790560472,0.01189922329970769,0.0001930552452754935
21,IEEE,0 5 1 2 0 6,0.008849557522123894,0.09108046934733258,0.0008060218526312617
22,format,0 5 1 2 0 8,0.004424778761061947,0.03672280702473984,0.0001624902965696453
23,in,0 5 1 2 0 9,0.016224188790560472,0.01189922329970769,0.0001930552452754935
24,most,0 5 1 2 0 10,0.0058997050147492625,0.45425837176015826,0.0026799903938652405
25,Processors,0 5 1 2 0 14,0.0029498525073746312,1.2671717284030137,0.003737969700303875
26,Floating,0 5 1 2 1 0,0.014749262536873156,0.28944812311416607,0.0042691463586160185
27,point,0 5 1 2 1 1,0.014749262536873156,0.12104369272477576,0.001785305202430321
28,arithmetic,0 5 1 2 1 2,0.0029498525073746312,0.26717172840301384,0.0007881171929292444
29,is,0 5 1 2 1 3,0.030973451327433628,0.01189922329970769,0.0003685600137077603
30,useful,0 5 1 2 1 4,0.0014749262536873156,0.7900504736833514,0.0011652661853736746
31,in,0 5 1 2 1 5,0.016224188790560472,0.01189922329970769,0.0001930552452754935
32,applications,0 5 1 2 1 6,0.0029498525073746312,0.4890204780193702,0.00144253828324298
33,where,0 5 1 2 1 7,0.007374631268436578,0.4890204780193702,0.00360634570810745
34,large,0 5 1 2 1 9,0.0014749262536873156,0.52680903890877,0.0007770044821663273
35,dynamic,0 5 1 2 1 10,0.0014749262536873156,0.7900504736833514,0.0011652661853736746
36,range,0 5 1 2 1 11,0.004424778761061947,0.31292921896368886,0.0013846425617862338
37,is,0 5 1 2 1 12,0.030973451327433628,0.01189922329970769,0.0003685600137077603
38,required,0 5 1 2 1 13,0.0029498525073746312,0.2459824293330757,0.0007256118859382764
39,or,0 5 1 2 1 14,0.0029498525073746312,0.03672280702473984,0.00010832686437976353
40,in,0 5 1 2 1 15,0.016224188790560472,0.01189922329970769,0.0001930552452754935
41,rapid,0 5 1 2 1 16,0.0014749262536873156,1.568201724066995,0.0023129818939041226
42,prototyping,0 5 1 2 1 17,0.0014749262536873156,1.568201724066995,0.0023129818939041226
43,applications,0 5 1 2 1 18,0.0029498525073746312,0.4890204780193702,0.00144253828324298
44,where,0 5 1 2 1 19,0.007374631268436578,0.4890204780193702,0.00360634570810745
45,required,0 5 1 2 1 21,0.0029498525073746312,0.2459824293330757,0.0007256118859382764
46,number,0 5 1 2 1 22,0.004424778761061947,0.04968778418910748,0.00021985745216419238
47,range,0 5 1 2 1 23,0.004424778761061947,0.31292921896368886,0.0013846425617862338
48,has,0 5 1 2 1 24,0.004424778761061947,0.15322837609617704,0.0006780016641423763
